,label,data,x,y
0,0,brazils petrobras fires manager probe share trades,-0.622015066259493,0.42939072109446774
1,3,saudi wants opec extend oil cuts mayjune source,0.10937693935040488,0.43692105534453196
2,2,global reinsurers stare massive losses suez canal blockage fitch says,0.33044429327242375,-0.4301712995111274
3,0,islamic state claims deadly attack northern mozambique town,-0.30610110909969246,0.6886198143407255
4,3,exclusive shell cosan jv raizen taps banks megaipo brazil sources,0.10400609172512534,0.6790366705641894
5,1,oil rises traders expect opec hold output cuts,0.28633630284831946,0.37909200622078354
6,0,mexico says miners returning permits avoid taxes,-0.4099836879644812,-0.39310828967727507
7,6,india us agree revamp strategic energy partnership,0.018526688503613695,-0.6534981855152544
8,0,iraq signs heads agreement total four energy projects,-0.008628994778102727,-0.35346970025162444
9,4,norway readies first offshore wind tenders spur oil industry transition,0.24814808150498785,-0.115978111166477
10,4,biden targets big offshore wind power expansion fight climate change,0.7064716051212436,-0.12258221538453928
11,3,murkowski faces new republican challenger drawing trumps ire,0.18277109341367803,-0.7116397111322719
12,4,biden explain funding trillion infrastructure plan wednesday white house,-0.19156213254281979,-0.6220081700695125
13,0,brazils petrobras fires manager probe share trades,-0.6220150424569362,0.42939074281417283
14,3,saudi wants opec extend oil cuts mayjune source,0.10937693935085183,0.4369210553425827
15,2,global reinsurers stare massive losses suez canal blockage fitch says,0.3304442932816888,-0.4301712995122938
16,0,islamic state claims deadly attack northern mozambique town,-0.3061011090997219,0.6886198143407103
17,3,exclusive shell cosan jv raizen taps banks megaipo brazil sources,0.10400609169401163,0.6790366705632978
18,1,oil rises traders expect opec hold output cuts,0.286336370061187,0.3790911588749581
19,0,mexico says miners returning permits avoid taxes,-0.40998352724361026,-0.393108341555515
20,6,india us agree revamp strategic energy partnership,0.01852669257765168,-0.653498183735358
21,0,iraq signs heads agreement total four energy projects,-0.019577130724225955,-0.3481751462577935
22,4,norway readies first offshore wind tenders spur oil industry transition,0.24814793921670975,-0.11597805424023802
23,4,biden targets big offshore wind power expansion fight climate change,0.706471605121307,-0.12258221538475522
24,3,murkowski faces new republican challenger drawing trumps ire,0.18277109341376144,-0.7116397111320234
